entityName,entityType,holeID,startXLocation,startYLocation,startZLocation,endXLocation,endYLocation,endZLocation,gradeXLocation,gradeYLocation,gradeZLocation,subdrillAmount,subdrillLength,benchHeight,holeDiameter,holeType,holeLengthCalculated,holeAngle,holeBearing,fromHoleID,timingDelayMilliseconds,colorHexDecimal,measuredLength,measuredLengthTimeStamp,measuredMass,measuredMassTimeStamp,measuredComment,measuredCommentTimeStamp,visible,rowID,posID,burden,spacing,connectorCurve,holeTime
BB10000,hole,17,478252.0948,6772275.8238,200,478252.0948,6772275.8238,188.5000,478252.0948,6772275.8238,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB10000:::17,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",6,1,3.6060,36.6740,0,0
BB10000,hole,18,478221.6892,6772255.3177,200,478221.6892,6772255.3177,188.5000,478221.6892,6772255.3177,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB10000:::18,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",6,2,3.6060,8,0,0
BB10000,hole,19,478227.3460,6772260.9745,200,478227.3460,6772260.9745,188.5000,478227.3460,6772260.9745,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB10000:::19,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",6,3,3.6060,22.3370,0,0
BB10000,hole,20,478233.0029,6772266.6314,200,478233.0029,6772266.6314,188.5000,478233.0029,6772266.6314,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB10000:::20,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",7,1,2.6910,8,0,0
BB10000,hole,21,478238.6597,6772272.2882,200,478238.6597,6772272.2882,188.5000,478238.6597,6772272.2882,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB10000:::21,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",7,2,2.6910,8,0,0
BB10000,hole,22,478244.3166,6772277.9451,200,478244.3166,6772277.9451,188.5000,478244.3166,6772277.9451,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB10000:::22,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",7,3,2.6910,8,0,0
BB10000,hole,23,478249.9735,6772283.6019,200,478249.9735,6772283.6019,188.5000,478249.9735,6772283.6019,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB10000:::23,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",7,4,2.6910,8,0,0
BB100,hole,1,478294.7559,6772244.5329,200,478294.7559,6772244.5329,188.5000,478294.7559,6772244.5329,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::1,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",1,1,4.3310,8,0,0
BB100,hole,2,478300.4127,6772250.1897,200,478300.4127,6772250.1897,188.5000,478300.4127,6772250.1897,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::2,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",1,2,4.3310,8,0,0
BB100,hole,3,478306.0696,6772255.8466,200,478306.0696,6772255.8466,188.5000,478306.0696,6772255.8466,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::3,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",1,3,4.3310,8,0,0
BB100,hole,4,478311.7264,6772261.5034,200,478311.7264,6772261.5034,188.5000,478311.7264,6772261.5034,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::4,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",1,4,4.3310,8,0,0
BB100,hole,5,478317.3833,6772267.1603,200,478317.3833,6772267.1603,188.5000,478317.3833,6772267.1603,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::5,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",2,1,3.6490,40.6080,0,0
BB100,hole,6,478284.1493,6772243.8257,200,478284.1493,6772243.8257,188.5000,478284.1493,6772243.8257,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::6,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",2,2,3.6490,8,0,0
BB100,hole,7,478289.8061,6772249.4826,200,478289.8061,6772249.4826,188.5000,478289.8061,6772249.4826,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::7,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",2,3,3.6490,24.3040,0,0
BB100,hole,8,478295.4630,6772255.1395,200,478295.4630,6772255.1395,188.5000,478295.4630,6772255.1395,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::8,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",3,1,3.4890,8,0,0
BB100,hole,9,478301.1198,6772260.7963,200,478301.1198,6772260.7963,188.5000,478301.1198,6772260.7963,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::9,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",3,2,3.4890,8,0,0
BB100,hole,10,478306.7767,6772266.4532,200,478306.7767,6772266.4532,188.5000,478306.7767,6772266.4532,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::10,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",3,3,3.4890,8,0,0
BB100,hole,11,478312.4335,6772272.1100,200,478312.4335,6772272.1100,188.5000,478312.4335,6772272.1100,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::11,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",4,1,3.4890,40.6080,0,0
BB100,hole,12,478279.1995,6772248.7755,200,478279.1995,6772248.7755,188.5000,478279.1995,6772248.7755,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::12,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",4,2,3.4890,8,0,0
BB100,hole,13,478284.8564,6772254.4323,200,478284.8564,6772254.4323,188.5000,478284.8564,6772254.4323,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::13,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",4,3,3.4890,24.3040,0,0
BB100,hole,14,478290.5132,6772260.0892,200,478290.5132,6772260.0892,188.5000,478290.5132,6772260.0892,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::14,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",5,1,3.4890,8,0,0
BB100,hole,15,478296.1701,6772265.7461,200,478296.1701,6772265.7461,188.5000,478296.1701,6772265.7461,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::15,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",5,2,3.4890,8,0,0
BB100,hole,16,478301.8269,6772271.4029,200,478301.8269,6772271.4029,188.5000,478301.8269,6772271.4029,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::16,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",5,3,3.4890,8,0,0
BB100,hole,17,478307.4838,6772277.0598,200,478307.4838,6772277.0598,188.5000,478307.4838,6772277.0598,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::17,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",6,1,3.6490,40.6080,0,0
BB100,hole,18,478274.2498,6772253.7252,200,478274.2498,6772253.7252,188.5000,478274.2498,6772253.7252,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::18,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",6,2,3.6490,8,0,0
BB100,hole,19,478279.9066,6772259.3821,200,478279.9066,6772259.3821,188.5000,478279.9066,6772259.3821,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::19,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",6,3,3.6490,24.3040,0,0
BB100,hole,20,478285.5635,6772265.0390,200,478285.5635,6772265.0390,188.5000,478285.5635,6772265.0390,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::20,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",7,1,3.2880,8,0,0
BB100,hole,21,478291.2203,6772270.6958,200,478291.2203,6772270.6958,188.5000,478291.2203,6772270.6958,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::21,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",7,2,3.2880,8,0,0
BB100,hole,22,478296.8772,6772276.3527,200,478296.8772,6772276.3527,188.5000,478296.8772,6772276.3527,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::22,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",7,3,3.2880,8,0,0
BB100,hole,23,478302.5340,6772282.0095,200,478302.5340,6772282.0095,188.5000,478302.5340,6772282.0095,188.5000,0,0,11.5000,251,Production,11.5000,0,90,BB100:::23,0,red,0,09/05/1975 00:00:00,0,09/05/1975 00:00:00,None,09/05/1975 00:00:00,"true",7,4,3.2880,8,0,0
