CH01_5420_114,hole,38,9359.8130,19266.8370,5424.8690,9359.8130,19266.8370,5420.4690,127.0000,Production,CH01_5420_114:::38,1352,red
CH01_5420_114,hole,39,9361.2820,19262.4780,5424.8750,9361.2820,19262.4780,5420.4750,127.0000,Production,CH01_5420_114:::39,1327,red
CH01_5420_114,hole,40,9362.7510,19258.1180,5424.9090,9362.7510,19258.1180,5420.5090,127.0000,Production,CH01_5420_114:::40,1302,red
CH01_5420_114,hole,41,9364.2190,19253.7590,5424.9410,9364.2190,19253.7590,5420.5410,127.0000,Production,CH01_5420_114:::41,1277,red
CH01_5420_114,hole,42,9365.6880,19249.4000,5425.0050,9365.6880,19249.4000,5420.5050,127.0000,Production,CH01_5420_114:::42,1252,red
CH01_5420_114,hole,43,9367.1570,19245.0410,5425.0650,9367.1570,19245.0410,5420.4650,127.0000,Production,CH01_5420_114:::43,1227,red
CH01_5420_114,hole,44,9368.6260,19240.6820,5425.1030,9368.6260,19240.6820,5420.5030,127.0000,Production,CH01_5420_114:::44,1202,red
CH01_5420_114,hole,45,9370.0940,19236.3220,5425.0930,9370.0940,19236.3220,5420.4930,127.0000,Production,CH01_5420_114:::45,1177,red
CH01_5420_114,hole,46,9371.5630,19231.9630,5425.0940,9371.5630,19231.9630,5420.4940,127.0000,Production,CH01_5420_114:::46,1152,red
CH01_5420_114,hole,47,9373.0320,19227.6040,5425.1760,9373.0320,19227.6040,5420.4760,127.0000,Production,CH01_5420_114:::47,1127,red
CH01_5420_114,hole,48,9374.5010,19223.2450,5425.1910,9374.5010,19223.2450,5420.4910,127.0000,Production,CH01_5420_114:::48,1102,red
CH01_5420_114,hole,49,9375.9700,19218.8860,5425.2230,9375.9700,19218.8860,5420.5230,127.0000,Production,CH01_5420_114:::49,1077,red
CH01_5420_114,hole,50,9377.4380,19214.5260,5425.2170,9377.4380,19214.5260,5420.5170,127.0000,Production,CH01_5420_114:::50,1052,red
CH01_5420_114,hole,51,9378.9070,19210.1670,5425.1890,9378.9070,19210.1670,5420.4890,127.0000,Production,CH01_5420_114:::51,1027,red
CH01_5420_114,hole,52,9380.3760,19205.8080,5425.1760,9380.3760,19205.8080,5420.4760,127.0000,Production,CH01_5420_114:::52,1002,red
CH01_5420_114,hole,53,9384.9010,19204.9060,5425.1860,9384.9010,19204.9060,5419.4860,127.0000,Production,CH01_5420_114:::53,910,red
CH01_5420_114,hole,54,9383.4320,19209.2650,5425.1870,9383.4320,19209.2650,5419.4870,127.0000,Production,CH01_5420_114:::54,935,red
CH01_5420_114,hole,55,9381.9630,19213.6240,5425.2010,9381.9630,19213.6240,5419.5010,127.0000,Production,CH01_5420_114:::55,960,red
CH01_5420_114,hole,56,9380.4950,19217.9830,5425.2310,9380.4950,19217.9830,5419.5310,127.0000,Production,CH01_5420_114:::56,985,red
CH01_5420_114,hole,57,9379.0260,19222.3420,5425.2490,9379.0260,19222.3420,5419.5490,127.0000,Production,CH01_5420_114:::57,1010,red
CH01_5420_114,hole,58,9377.5570,19226.7020,5425.2090,9377.5570,19226.7020,5419.5090,127.0000,Production,CH01_5420_114:::58,1035,red
CH01_5420_114,hole,59,9376.0880,19231.0610,5425.1520,9376.0880,19231.0610,5419.4520,127.0000,Production,CH01_5420_114:::59,1060,red
