entityName,entityType,holeID,startXLocation,startYLocation,startZLocation,endXLocation,endYLocation,endZLocation,gradeXLocation,gradeYLocation,gradeZLocation,subdrillAmount,subdrillLength,benchHeight,holeDiameter,holeType,holeLengthCalculated,holeAngle,holeBearing,fromHoleID,timingDelayMilliseconds,colorHexDecimal,measuredLength,measuredLengthTimeStamp,measuredMass,measuredMassTimeStamp,measuredComment,measuredCommentTimeStamp,visible,rowID,posID,burden,spacing,connectorCurve,holeTime
ISEE_OTHER,hole,102,478810.3140,6772330.3140,396.8370,478810.3140,6772330.3100,392.5000,478810.3140,6772330.3114,394,1.5000,1.5000,2.8370,165,contour,4.3370,0.0528,180,ISEE_OTHER:::101,42,#888888,4.4671,10/05/2025 7:58,59,9/05/1975 0:00,None,9/05/1975 0:00,"true",7,3,4,4.6000,0,312
ISEE_OTHER,hole,101,478814.6980,6772331.7070,395.7490,478814.6980,6772331.7100,392.5000,478814.6980,6772331.7086,394,1.5000,1.5000,1.7490,165,contour,3.2490,0.0529,0,ISEE_OTHER:::100,42,#888888,2.9566,10/05/2025 8:02,44,9/05/1975 0:00,None,9/05/1975 0:00,"true",7,2,4,4.6000,0,270
ISEE_OTHER,hole,100,478819.0820,6772333.1000,394.7020,478819.0820,6772333.1000,392.5000,478819.0820,6772333.1000,394,1.5000,1.5000,0.7020,165,contour,2.2020,0,90,ISEE_OTHER:::99,17,#BBBB00,2.0479,10/05/2025 8:06,30,9/05/1975 0:00,None,9/05/1975 0:00,"true",7,1,4,4.6000,0,228
ISEE_OTHER,hole,135,478818.1010,6772328.5910,395.3790,478818.1010,6772328.5900,392.5000,478818.1010,6772328.5905,394,1.5000,1.5000,1.3790,165,contour,2.8790,0.0199,180,ISEE_OTHER:::101,17,#BBBB00,2.9366,10/05/2025 8:10,39,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,18,4,4.6000,0,287
ISEE_OTHER,hole,134,478813.7170,6772327.1980,396.4500,478813.7170,6772327.2000,392.5000,478813.7170,6772327.1992,394,1.5000,1.5000,2.4500,165,contour,3.9500,0.0290,0,ISEE_OTHER:::135,42,#888888,3.5945,10/05/2025 8:14,54,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,17,4,4.6000,0,329
ISEE_OTHER,hole,133,478809.3330,6772325.8060,397.2930,478809.3330,6772325.8100,392.5000,478809.3330,6772325.8087,394,1.5000,1.5000,3.2930,165,contour,4.7930,0.0478,0,ISEE_OTHER:::134,42,#888888,4.4575,10/05/2025 8:18,65,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,16,4,4.6000,0,371
ISEE_OTHER,hole,132,478804.9490,6772324.4130,397.7170,478804.9490,6772324.4100,392.5000,478804.9490,6772324.4109,394,1.5000,1.5000,3.7170,165,contour,5.2170,0.0329,180,ISEE_OTHER:::133,42,#888888,5.2170,10/05/2025 8:22,71,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,15,4,4.6000,0,413
ISEE_OTHER,hole,131,478800.5650,6772323.0200,398.5420,478800.5650,6772323.0200,392.5000,478800.5650,6772323.0200,394,1.5000,1.5000,4.5420,165,contour,6.0420,0,90,ISEE_OTHER:::132,42,#888888,5.4378,10/05/2025 8:26,82,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,14,4,4.6000,0,455
ISEE_OTHER,hole,130,478796.1810,6772321.6270,399.2680,478796.1810,6772321.6300,392.5000,478796.1810,6772321.6293,394,1.5000,1.5000,5.2680,165,contour,6.7680,0.0254,0,ISEE_OTHER:::131,42,#888888,7.0387,10/05/2025 8:30,92,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,13,4,4.6000,0,497
ISEE_OTHER,hole,129,478791.7960,6772320.2340,399.9710,478791.7960,6772320.2300,392.5000,478791.7960,6772320.2308,394,1.5000,1.5000,5.9710,165,contour,7.4710,0.0307,180,ISEE_OTHER:::130,42,#888888,7.8445,10/05/2025 8:34,102,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,12,4,4.6000,0,539
ISEE_OTHER,hole,128,478787.4120,6772318.8420,400.6000,478787.4120,6772318.8400,392.5000,478787.4120,6772318.8404,394,1.5000,1.5000,6.6000,165,contour,8.1000,0.0141,180,ISEE_OTHER:::129,42,#888888,7.9380,10/05/2025 8:38,110,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,11,4,4.6000,0,581
ISEE_OTHER,hole,127,478783.0280,6772317.4490,401.2090,478783.0280,6772317.4500,392.5000,478783.0280,6772317.4498,394,1.5000,1.5000,7.2090,165,contour,8.7090,0.0066,0,ISEE_OTHER:::128,42,#888888,8.7961,10/05/2025 8:42,118,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,10,4,4.6000,0,623
ISEE_OTHER,hole,126,478778.6440,6772316.0560,401.6990,478778.6440,6772316.0600,392.5000,478778.6440,6772316.0593,394,1.5000,1.5000,7.6990,165,contour,9.1990,0.0249,0,ISEE_OTHER:::127,42,#888888,9.0150,10/05/2025 8:46,125,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,9,4,4.6000,0,665
ISEE_OTHER,hole,125,478774.2600,6772314.6630,402.3820,478774.2600,6772314.6600,392.5000,478774.2600,6772314.6605,394,1.5000,1.5000,8.3820,165,contour,9.8820,0.0174,180,ISEE_OTHER:::126,42,#888888,8.9926,10/05/2025 8:50,134,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,8,4,4.6000,0,707
ISEE_OTHER,hole,124,478769.8760,6772313.2710,402.9700,478769.8760,6772313.2700,392.5000,478769.8760,6772313.2701,394,1.5000,1.5000,8.9700,165,contour,10.4700,0.0055,180,ISEE_OTHER:::125,42,#888888,9.4230,10/05/2025 8:54,142,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,7,4,4.6000,0,749
ISEE_OTHER,hole,123,478765.4920,6772311.8780,403.3370,478765.4920,6772311.8800,392.5000,478765.4920,6772311.8797,394,1.5000,1.5000,9.3370,165,contour,10.8370,0.0106,0,ISEE_OTHER:::124,42,#888888,11.0537,10/05/2025 8:58,147,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,6,4,4.6000,0,791
ISEE_OTHER,hole,122,478761.1080,6772310.4850,403.9620,478761.1080,6772310.4800,392.5000,478761.1080,6772310.4807,394,1.5000,1.5000,9.9620,165,contour,11.4620,0.0250,180,ISEE_OTHER:::123,42,#888888,11.0035,10/05/2025 9:02,156,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,5,4,4.6000,0,833
ISEE_OTHER,hole,121,478756.7240,6772309.0920,404.7140,478756.7240,6772309.0900,392.5000,478756.7240,6772309.0902,394,1.5000,1.5000,10.7140,165,contour,12.2140,0.0094,180,ISEE_OTHER:::122,42,#888888,11.1147,10/05/2025 9:06,166,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,4,4,4.6000,0,875
ISEE_OTHER,hole,120,478752.3400,6772307.6990,405.3220,478752.3400,6772307.7000,392.5000,478752.3400,6772307.6999,394,1.5000,1.5000,11.3220,165,contour,12.8220,0.0045,0,ISEE_OTHER:::121,42,#888888,11.5398,10/05/2025 9:10,174,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,3,4,4.6000,0,917
ISEE_OTHER,hole,119,478747.9560,6772306.3070,405.7770,478747.9560,6772306.3100,392.5000,478747.9560,6772306.3097,394,1.5000,1.5000,11.7770,165,contour,13.2770,0.0129,0,ISEE_OTHER:::120,42,#888888,13.4098,10/05/2025 9:14,181,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,2,4,4.6000,0,959
ISEE_OTHER,hole,118,478744.6120,6772305.4020,405.8880,478744.6120,6772305.4000,392.5000,478744.6120,6772305.4002,394,1.5000,1.5000,11.8880,165,contour,13.3880,0.0086,180,ISEE_OTHER:::119,42,#888888,13.9235,10/05/2025 9:18,182,9/05/1975 0:00,None,9/05/1975 0:00,"true",8,1,4,4.6000,0,1001
ISEE_OTHER,hole,155,478741.4920,6772300.5410,405.8940,478741.4920,6772300.5400,392.5000,478741.4920,6772300.5401,394,1.5000,1.5000,11.8940,165,contour,13.3940,0.0043,180,ISEE_OTHER:::154,42,#888888,13.5279,10/05/2025 9:22,182,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,20,4,4.6000,0,1102
ISEE_OTHER,hole,154,478743.9240,6772300.9910,405.8770,478743.9240,6772300.9900,392.5000,478743.9240,6772300.9901,394,1.5000,1.5000,11.8770,165,contour,13.3770,0.0043,180,ISEE_OTHER:::153,42,#888888,12.5744,10/05/2025 9:26,182,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,19,4,4.6000,0,1060
ISEE_OTHER,hole,153,478746.9750,6772301.7980,405.7150,478746.9750,6772301.8000,392.5000,478746.9750,6772301.7998,394,1.5000,1.5000,11.7150,165,contour,13.2150,0.0087,0,ISEE_OTHER:::152,42,#888888,12.4221,10/05/2025 9:30,180,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,18,4,4.6000,0,1018
ISEE_OTHER,hole,152,478751.3590,6772303.1910,405.2710,478751.3590,6772303.1900,392.5000,478751.3590,6772303.1901,394,1.5000,1.5000,11.2710,165,contour,12.7710,0.0045,180,ISEE_OTHER:::151,42,#888888,13.1541,10/05/2025 9:34,174,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,17,4,4.6000,0,976
ISEE_OTHER,hole,151,478755.7430,6772304.5840,404.6710,478755.7430,6772304.5800,392.5000,478755.7430,6772304.5805,394,1.5000,1.5000,10.6710,165,contour,12.1710,0.0188,180,ISEE_OTHER:::150,42,#888888,11.1973,10/05/2025 9:38,166,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,16,4,4.6000,0,934
ISEE_OTHER,hole,150,478760.1270,6772305.9760,403.9920,478760.1270,6772305.9800,392.5000,478760.1270,6772305.9795,394,1.5000,1.5000,9.9920,165,contour,11.4920,0.0199,0,ISEE_OTHER:::149,42,#888888,11.4920,10/05/2025 9:42,156,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,15,4,4.6000,0,892
ISEE_OTHER,hole,149,478764.5110,6772307.3690,403.2630,478764.5110,6772307.3700,392.5000,478764.5110,6772307.3699,394,1.5000,1.5000,9.2630,165,contour,10.7630,0.0053,0,ISEE_OTHER:::148,42,#888888,10.0096,10/05/2025 9:46,146,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,14,4,4.6000,0,850
ISEE_OTHER,hole,148,478768.8950,6772308.7620,402.6620,478768.8950,6772308.7600,392.5000,478768.8950,6772308.7603,394,1.5000,1.5000,8.6620,165,contour,10.1620,0.0113,180,ISEE_OTHER:::147,42,#888888,9.8571,10/05/2025 9:50,138,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,13,4,4.6000,0,808
ISEE_OTHER,hole,147,478773.2790,6772310.1550,402.2570,478773.2790,6772310.1500,392.5000,478773.2790,6772310.1508,394,1.5000,1.5000,8.2570,165,contour,9.7570,0.0294,180,ISEE_OTHER:::146,42,#888888,9.5619,10/05/2025 9:54,133,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,12,4,4.6000,0,766
ISEE_OTHER,hole,146,478777.6630,6772311.5470,401.7170,478777.6630,6772311.5500,392.5000,478777.6630,6772311.5495,394,1.5000,1.5000,7.7170,165,contour,9.2170,0.0186,0,ISEE_OTHER:::145,42,#888888,9.3092,10/05/2025 9:58,125,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,11,4,4.6000,0,724
ISEE_OTHER,hole,145,478782.0470,6772312.9400,401.2110,478782.0470,6772312.9400,392.5000,478782.0470,6772312.9400,394,1.5000,1.5000,7.2110,165,contour,8.7110,0,90,ISEE_OTHER:::144,42,#888888,8.7110,10/05/2025 10:02,118,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,10,4,4.6000,0,682
ISEE_OTHER,hole,144,478786.4310,6772314.3330,400.6480,478786.4310,6772314.3300,392.5000,478786.4310,6772314.3306,394,1.5000,1.5000,6.6480,165,contour,8.1480,0.0211,180,ISEE_OTHER:::143,42,#888888,8.4739,10/05/2025 10:06,111,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,9,4,4.6000,0,640
ISEE_OTHER,hole,143,478790.8160,6772315.7260,400.0290,478790.8160,6772315.7300,392.5000,478790.8160,6772315.7292,394,1.5000,1.5000,6.0290,165,contour,7.5290,0.0304,0,ISEE_OTHER:::142,42,#888888,7.3784,10/05/2025 10:10,102,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,8,4,4.6000,0,598
ISEE_OTHER,hole,142,478795.2000,6772317.1190,399.2910,478795.2000,6772317.1200,392.5000,478795.2000,6772317.1198,394,1.5000,1.5000,5.2910,165,contour,6.7910,0.0084,0,ISEE_OTHER:::141,42,#888888,6.7231,10/05/2025 10:14,92,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,7,4,4.6000,0,556
ISEE_OTHER,hole,141,478799.5840,6772318.5110,398.5530,478799.5840,6772318.5100,392.5000,478799.5840,6772318.5102,394,1.5000,1.5000,4.5530,165,contour,6.0530,0.0095,180,ISEE_OTHER:::140,42,#888888,6.2951,10/05/2025 10:18,82,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,6,4,4.6000,0,514
ISEE_OTHER,hole,140,478803.9680,6772319.9040,397.9370,478803.9680,6772319.9000,392.5000,478803.9680,6772319.9011,394,1.5000,1.5000,3.9370,165,contour,5.4370,0.0422,180,ISEE_OTHER:::139,42,#888888,5.0564,10/05/2025 10:22,74,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,5,4,4.6000,0,472
ISEE_OTHER,hole,139,478808.3520,6772321.2970,397.3140,478808.3520,6772321.3000,392.5000,478808.3520,6772321.2991,394,1.5000,1.5000,3.3140,165,contour,4.8140,0.0357,0,ISEE_OTHER:::138,42,#888888,4.4289,10/05/2025 10:26,65,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,4,4,4.6000,0,430
ISEE_OTHER,hole,138,478812.7360,6772322.6900,396.6960,478812.7360,6772322.6900,392.5000,478812.7360,6772322.6900,394,1.5000,1.5000,2.6960,165,contour,4.1960,0,90,ISEE_OTHER:::137,42,#888888,3.8603,10/05/2025 10:30,57,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,3,4,4.6000,0,388
ISEE_OTHER,hole,137,478817.1200,6772324.0820,395.7880,478817.1200,6772324.0800,392.5000,478817.1200,6772324.0809,394,1.5000,1.5000,1.7880,165,contour,3.2880,0.0349,180,ISEE_OTHER:::136,42,#888888,3.3866,10/05/2025 10:34,45,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,2,4,4.6000,0,346
ISEE_OTHER,hole,136,478821.5040,6772325.4750,394.8730,478821.5040,6772325.4800,392.5000,478821.5040,6772325.4768,394,1.5000,1.5000,0.8730,165,contour,2.3730,0.1207,0,ISEE_OTHER:::135,17,#BBBB00,2.4205,10/05/2025 10:38,32,9/05/1975 0:00,None,9/05/1975 0:00,"true",9,1,4,4.6000,0,304
ISEE_OTHER,hole,176,478824.9070,6772322.3590,394.4720,478824.9070,6772322.3600,392.5000,478824.9070,6772322.3592,394,1.5000,1.5000,0.4720,165,contour,1.9720,0.0291,0,ISEE_OTHER:::136,17,#BBBB00,1.9128,10/05/2025 10:42,27,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,21,4,4.6000,0,321
ISEE_OTHER,hole,175,478820.5230,6772320.9670,395.1340,478820.5230,6772320.9700,392.5000,478820.5230,6772320.9683,394,1.5000,1.5000,1.1340,165,contour,2.6340,0.0653,0,ISEE_OTHER:::176,42,#888888,2.6603,10/05/2025 10:46,36,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,20,4,4.6000,0,363
ISEE_OTHER,hole,174,478816.1390,6772319.5740,395.7760,478816.1390,6772319.5700,392.5000,478816.1390,6772319.5718,394,1.5000,1.5000,1.7760,165,contour,3.2760,0.0700,180,ISEE_OTHER:::175,42,#888888,3.0467,10/05/2025 10:50,45,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,19,4,4.6000,0,405
ISEE_OTHER,hole,173,478811.7550,6772318.1810,396.4640,478811.7550,6772318.1800,392.5000,478811.7550,6772318.1804,394,1.5000,1.5000,2.4640,165,contour,3.9640,0.0145,180,ISEE_OTHER:::174,42,#888888,4.0829,10/05/2025 10:54,54,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,18,4,4.6000,0,447
ISEE_OTHER,hole,172,478807.3710,6772316.7880,397.2130,478807.3710,6772316.7900,392.5000,478807.3710,6772316.7894,394,1.5000,1.5000,3.2130,165,contour,4.7130,0.0243,0,ISEE_OTHER:::173,42,#888888,4.2888,10/05/2025 10:58,64,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,17,4,4.6000,0,489
ISEE_OTHER,hole,171,478802.9870,6772315.3950,397.9180,478802.9870,6772315.4000,392.5000,478802.9870,6772315.3986,394,1.5000,1.5000,3.9180,165,contour,5.4180,0.0529,0,ISEE_OTHER:::172,42,#888888,5.2013,10/05/2025 11:02,74,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,16,4,4.6000,0,531
ISEE_OTHER,hole,170,478798.6030,6772314.0030,398.4500,478798.6030,6772314,392.5000,478798.6030,6772314.0008,394,1.5000,1.5000,4.4500,165,contour,5.9500,0.0289,180,ISEE_OTHER:::171,42,#888888,5.9500,10/05/2025 11:06,81,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,15,4,4.6000,0,573
ISEE_OTHER,hole,169,478794.2190,6772312.6100,399.1550,478794.2190,6772312.6100,392.5000,478794.2190,6772312.6100,394,1.5000,1.5000,5.1550,165,contour,6.6550,0,90,ISEE_OTHER:::170,42,#888888,6.5884,10/05/2025 11:10,91,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,14,4,4.6000,0,615
ISEE_OTHER,hole,168,478789.8350,6772311.2170,400.0480,478789.8350,6772311.2200,392.5000,478789.8350,6772311.2194,394,1.5000,1.5000,6.0480,165,contour,7.5480,0.0228,0,ISEE_OTHER:::169,42,#888888,7.2461,10/05/2025 11:14,103,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,13,4,4.6000,0,657
ISEE_OTHER,hole,167,478785.4500,6772309.8240,400.5330,478785.4500,6772309.8200,392.5000,478785.4500,6772309.8207,394,1.5000,1.5000,6.5330,165,contour,8.0330,0.0285,180,ISEE_OTHER:::168,42,#888888,7.7117,10/05/2025 11:18,109,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,12,4,4.6000,0,699
ISEE_OTHER,hole,166,478781.0660,6772308.4320,401.0210,478781.0660,6772308.4300,392.5000,478781.0660,6772308.4304,394,1.5000,1.5000,7.0210,165,contour,8.5210,0.0134,180,ISEE_OTHER:::167,42,#888888,8.6062,10/05/2025 11:22,116,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,11,4,4.6000,0,741
ISEE_OTHER,hole,165,478776.6820,6772307.0390,401.5120,478776.6820,6772307.0400,392.5000,478776.6820,6772307.0398,394,1.5000,1.5000,7.5120,165,contour,9.0120,0.0064,0,ISEE_OTHER:::166,42,#888888,9.1021,10/05/2025 11:26,123,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,10,4,4.6000,0,783
ISEE_OTHER,hole,164,478772.2980,6772305.6460,401.9600,478772.2980,6772305.6500,392.5000,478772.2980,6772305.6494,394,1.5000,1.5000,7.9600,165,contour,9.4600,0.0242,0,ISEE_OTHER:::165,42,#888888,8.7978,10/05/2025 11:30,129,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,9,4,4.6000,0,825
ISEE_OTHER,hole,163,478767.9140,6772304.2530,402.3950,478767.9140,6772304.2500,392.5000,478767.9140,6772304.2505,394,1.5000,1.5000,8.3950,165,contour,9.8950,0.0174,180,ISEE_OTHER:::164,42,#888888,10.1919,10/05/2025 11:34,135,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,8,4,4.6000,0,867
ISEE_OTHER,hole,162,478763.5300,6772302.8600,403.0900,478763.5300,6772302.8600,392.5000,478763.5300,6772302.8600,394,1.5000,1.5000,9.0900,165,contour,10.5900,0,90,ISEE_OTHER:::163,67,#0099FF,10.8018,10/05/2025 11:38,144,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,7,4,4.6000,90,934
ISEE_OTHER,hole,161,478759.1460,6772301.4680,403.8430,478759.1460,6772301.4700,392.5000,478759.1460,6772301.4697,394,1.5000,1.5000,9.8430,165,contour,11.3430,0.0101,0,ISEE_OTHER:::162,42,#888888,11.4564,10/05/2025 11:42,154,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,6,4,4.6000,0,976
ISEE_OTHER,hole,160,478754.7620,6772300.0750,404.4200,478754.7620,6772300.0700,392.5000,478754.7620,6772300.0706,394,1.5000,1.5000,10.4200,165,contour,11.9200,0.0240,180,ISEE_OTHER:::161,42,#888888,10.9664,10/05/2025 11:46,162,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,5,4,4.6000,0,1018
ISEE_OTHER,hole,159,478750.3780,6772298.6820,404.9750,478750.3780,6772298.6800,392.5000,478750.3780,6772298.6802,394,1.5000,1.5000,10.9750,165,contour,12.4750,0.0092,180,ISEE_OTHER:::160,42,#888888,11.4770,10/05/2025 11:50,170,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,4,4,4.6000,0,1060
ISEE_OTHER,hole,158,478745.9940,6772297.2890,405.4290,478745.9940,6772297.2900,392.5000,478745.9940,6772297.2899,394,1.5000,1.5000,11.4290,165,contour,12.9290,0.0044,0,ISEE_OTHER:::159,42,#888888,11.7654,10/05/2025 11:54,176,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,3,4,4.6000,0,1102
ISEE_OTHER,hole,157,478743.4640,6772296.6450,405.7220,478743.4640,6772296.6400,392.5000,478743.4640,6772296.6406,394,1.5000,1.5000,11.7220,165,contour,13.2220,0.0217,180,ISEE_OTHER:::158,42,#888888,12.4287,10/05/2025 11:58,180,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,2,4,4.6000,0,1144
ISEE_OTHER,hole,156,478740.1600,6772295.9600,405.8060,478740.1600,6772295.9600,392.5000,478740.1600,6772295.9600,394,1.5000,1.5000,11.8060,165,contour,13.3060,0,90,ISEE_OTHER:::157,42,#888888,12.9068,10/05/2025 12:02,181,9/05/1975 0:00,None,9/05/1975 0:00,"true",10,1,4,4.6000,0,1186
ISEE_OTHER,hole,198,478735.1790,6772288.7290,405.9710,478735.1790,6772288.7300,392.5000,478735.1790,6772288.7299,394,1.5000,1.5000,11.9710,165,contour,13.4710,0.0043,0,ISEE_OTHER:::197,42,#888888,13.2016,10/05/2025 12:06,183,9/05/1975 0:00,None,9/05/1975 0:00,"true",12,1,4,4.6000,0,1262
ISEE_OTHER,hole,197,478737.7900,6772290.9330,405.7210,478737.7900,6772290.9300,392.5000,478737.7900,6772290.9303,394,1.5000,1.5000,11.7210,165,contour,13.2210,0.0130,180,ISEE_OTHER:::196,42,#888888,13.8820,10/05/2025 12:10,180,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,21,4,4.6000,0,1220
ISEE_OTHER,hole,196,478740.6290,6772291.3880,405.4490,478740.6290,6772291.3900,392.5000,478740.6290,6772291.3898,394,1.5000,1.5000,11.4490,165,contour,12.9490,0.0088,0,ISEE_OTHER:::195,42,#888888,12.8195,10/05/2025 12:14,176,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,20,4,4.6000,0,1178
ISEE_OTHER,hole,195,478745.0130,6772292.7810,405.1250,478745.0130,6772292.7800,392.5000,478745.0130,6772292.7801,394,1.5000,1.5000,11.1250,165,contour,12.6250,0.0045,180,ISEE_OTHER:::194,42,#888888,12.3725,10/05/2025 12:18,172,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,19,4,4.6000,0,1136
ISEE_OTHER,hole,194,478749.3970,6772294.1740,404.6340,478749.3970,6772294.1700,392.5000,478749.3970,6772294.1705,394,1.5000,1.5000,10.6340,165,contour,12.1340,0.0189,180,ISEE_OTHER:::193,42,#888888,12.6194,10/05/2025 12:22,165,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,18,4,4.6000,0,1094
ISEE_OTHER,hole,193,478753.7810,6772295.5660,404.1110,478753.7810,6772295.5700,392.5000,478753.7810,6772295.5695,394,1.5000,1.5000,10.1110,165,contour,11.6110,0.0197,0,ISEE_OTHER:::192,42,#888888,10.4499,10/05/2025 12:26,158,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,17,4,4.6000,0,1052
ISEE_OTHER,hole,192,478758.1650,6772296.9590,403.5150,478758.1650,6772296.9600,392.5000,478758.1650,6772296.9599,394,1.5000,1.5000,9.5150,165,contour,11.0150,0.0052,0,ISEE_OTHER:::191,42,#888888,11.3454,10/05/2025 12:30,150,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,16,4,4.6000,0,1010
ISEE_OTHER,hole,191,478762.5490,6772298.3520,402.8680,478762.5490,6772298.3500,392.5000,478762.5490,6772298.3503,394,1.5000,1.5000,8.8680,165,contour,10.3680,0.0111,180,ISEE_OTHER:::190,42,#888888,10.7827,10/05/2025 12:34,141,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,15,4,4.6000,0,968
ISEE_OTHER,hole,190,478766.9330,6772299.7450,402.1620,478766.9330,6772299.7400,392.5000,478766.9330,6772299.7408,394,1.5000,1.5000,8.1620,165,contour,9.6620,0.0297,180,ISEE_OTHER:::189,42,#888888,9.5654,10/05/2025 12:38,131,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,14,4,4.6000,0,926
ISEE_OTHER,hole,189,478771.3170,6772301.1370,401.6600,478771.3170,6772301.1400,392.5000,478771.3170,6772301.1395,394,1.5000,1.5000,7.6600,165,contour,9.1600,0.0188,0,ISEE_OTHER:::188,42,#888888,9.6180,10/05/2025 12:42,125,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,13,4,4.6000,0,884
ISEE_OTHER,hole,188,478775.7010,6772302.5300,401.2260,478775.7010,6772302.5300,392.5000,478775.7010,6772302.5300,394,1.5000,1.5000,7.2260,165,contour,8.7260,0,90,ISEE_OTHER:::187,42,#888888,8.9878,10/05/2025 12:46,119,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,12,4,4.6000,0,842
ISEE_OTHER,hole,187,478780.0850,6772303.9230,400.8280,478780.0850,6772303.9200,392.5000,478780.0850,6772303.9205,394,1.5000,1.5000,6.8280,165,contour,8.3280,0.0206,180,ISEE_OTHER:::186,42,#888888,8.1614,10/05/2025 12:50,113,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,11,4,4.6000,0,800
ISEE_OTHER,hole,186,478784.4700,6772305.3160,400.4000,478784.4700,6772305.3200,392.5000,478784.4700,6772305.3192,394,1.5000,1.5000,6.4000,165,contour,7.9000,0.0290,0,ISEE_OTHER:::185,42,#888888,7.1890,10/05/2025 12:54,107,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,10,4,4.6000,0,758
ISEE_OTHER,hole,185,478788.8540,6772306.7090,399.8710,478788.8540,6772306.7100,392.5000,478788.8540,6772306.7098,394,1.5000,1.5000,5.8710,165,contour,7.3710,0.0078,0,ISEE_OTHER:::184,42,#888888,7.0024,10/05/2025 12:58,100,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,9,4,4.6000,0,716
ISEE_OTHER,hole,184,478793.2380,6772308.1010,399.2180,478793.2380,6772308.1000,392.5000,478793.2380,6772308.1002,394,1.5000,1.5000,5.2180,165,contour,6.7180,0.0085,180,ISEE_OTHER:::183,42,#888888,6.1134,10/05/2025 13:02,91,9/05/1975 0:00,None,9/05/1975 0:00,"true",11,8,4,4.6000,0,674
