CREST300,poly,38,475862.673,6772627.081,300,1,BLUE
CREST300,poly,39,475872.996,6772625.508,300,1,BLUE
CREST300,poly,40,475882.5603,6772621.318,300,1,BLUE
CREST300,poly,41,475890.714,6772614.794,300,1,BLUE
CREST300,poly,42,475902.3938,6772602.631,300,1,BLUE
CREST300,poly,43,475908.5813,6772594.22,300,1,BLUE
CREST300,poly,44,475912.381,6772584.494,300,1,BLUE
CREST300,poly,45,475913.5339,6772574.115,300,1,BLUE
CREST300,poly,46,475912.7724,6772536.549,300,1,BLUE
CREST300,poly,47,475911.1999,6772526.226,300,1,BLUE
CREST300,poly,48,475907.0092,6772516.662,300,1,BLUE
CREST300,poly,49,475900.4859,6772508.508,300,1,BLUE
CREST300,poly,50,475861.7252,6772471.288,300,1,BLUE
CREST300,poly,51,475818.0818,6772490.633,300,1,BLUE
CREST300,poly,52,475807.0176,6772468.214,300,1,BLUE
CREST300,poly,53,475753.8841,6772491.407,300,1,BLUE
CREST300,poly,54,475741.8292,6772495.198,300,1,BLUE
CREST300,poly,55,475728.391,6772496.413,300,1,BLUE
CREST300,poly,56,475717.226,6772494.992,300,1,BLUE
CREST300,poly,57,475712.1004,6772488.382,300,1,BLUE
CREST300,poly,58,475706.8645,6772482.864,300,1,BLUE
CREST300,poly,59,475700.2271,6772478.249,300,1,BLUE
CREST300,poly,60,475693.2313,6772475.262,300,1,BLUE
TOE300,poly,1,475630.0005,6772449.291,300,1,RED
TOE300,poly,2,475530.8341,6772418.454,300,1,RED
TOE300,poly,3,475525.1697,6772417.021,300,1,RED
TOE300,poly,4,475519.2249,6772416.179,300,1,RED
TOE300,poly,5,475513.3852,6772415.984,300,1,RED
TOE300,poly,6,475458.5298,6772417.096,300,1,RED
TOE300,poly,7,475452.1986,6772418.061,300,1,RED
TOE300,poly,8,475445.9695,6772420.79,300,1,RED
TOE300,poly,9,475440.9687,6772424.791,300,1,RED
TOE300,poly,10,475419.9796,6772446.649,300,1,RED
TOE300,poly,11,475415.035,6772454.186,300,1,RED
TOE300,poly,12,475413.0236,6772463.551,300,1,RED
TOE300,poly,13,475414.4374,6772472.454,300,1,RED
TOE300,poly,14,475444.8865,6772557.982,300,1,RED
TOE300,poly,15,475447.6843,6772564.259,300,1,RED
TOE300,poly,16,475451.5413,6772570.226,300,1,RED
TOE300,poly,17,475456.116,6772575.355,300,1,RED
TOE300,poly,18,475478.8933,6772597.227,300,1,RED
TOE300,poly,19,475484.2029,6772601.59,300,1,RED
TOE300,poly,20,475490.3212,6772605.202,300,1,RED
TOE300,poly,21,475496.7065,6772607.743,300,1,RED
TOE300,poly,22,475571.5956,6772631.031,300,1,RED
TOE300,poly,23,475587.8373,6772632.939,300,1,RED
TOE300,poly,24,475604.2207,6772628.719,300,1,RED
TOE300,poly,25,475617.5195,6772619.202,300,1,RED
TOE300,poly,26,475626.5335,6772609.815,300,1,RED
TOE300,poly,27,475631.7249,6772605.662,300,1,RED
TOE300,poly,28,475637.4511,6772603.153,300,1,RED
TOE300,poly,29,475644.0237,6772602.152,300,1,RED
TOE300,poly,30,475689.0858,6772601.238,300,1,RED
TOE300,poly,31,475695.6935,6772601.972,300,1,RED
TOE300,poly,32,475701.5167,6772604.247,300,1,RED
TOE300,poly,33,475706.8721,6772608.187,300,1,RED
TOE300,poly,34,475722.0229,6772622.735,300,1,RED
TOE300,poly,35,475731.3874,6772629.624,300,1,RED
TOE300,poly,36,475742.5852,6772633.999,300,1,RED
TOE300,poly,37,475754.1394,6772635.282,300,1,RED
TOE300,poly,38,475863.1878,6772633.072,300,1,RED
TOE300,poly,39,475874.6805,6772631.321,300,1,RED
TOE300,poly,40,475885.6918,6772626.496,300,1,RED
TOE300,poly,41,475894.7694,6772619.234,300,1,RED
TOE300,poly,42,475906.9939,6772606.503,300,1,RED
TOE300,poly,43,475913.8826,6772597.139,300,1,RED
TOE300,poly,44,475918.2571,6772585.941,300,1,RED
TOE300,poly,45,475919.5406,6772574.387,300,1,RED
TOE300,poly,46,475918.7632,6772536.035,300,1,RED
TOE300,poly,47,475911.6497,6772442.918,300,1,RED
TOE300,poly,48,475898.0925,6772427.469,300,1,RED
TOE300,poly,49,475823.5071,6772487.005,300,1,RED
TOE300,poly,50,475807.0176,6772468.214,300,1,RED
TOE300,poly,51,475787.8065,6772466.467,300,1,RED
TOE300,poly,52,475782.7635,6772466.374,300,1,RED
TOE300,poly,53,475777.7594,6772467.006,300,1,RED
TOE300,poly,54,475772.8981,6772468.351,300,1,RED
TOE300,poly,55,475748.9721,6772476.869,300,1,RED
TOE300,poly,56,475739.5027,6772479.133,300,1,RED
TOE300,poly,57,475730.0922,6772479.324,300,1,RED
TOE300,poly,58,475720.5388,6772477.445,300,1,RED
CREST310,poly,1,475631.3852,6772444.838,310,1,BLUE
CREST310,poly,2,475531.9781,6772413.933,310,1,BLUE
CREST310,poly,3,475525.8232,6772412.404,310,1,BLUE
CREST310,poly,4,475519.3804,6772411.519,310,1,BLUE
CREST310,poly,5,475513.2907,6772411.322,310,1,BLUE
CREST310,poly,6,475458.1297,6772412.44,310,1,BLUE
CREST310,poly,7,475450.8895,6772413.543,310,1,BLUE
CREST310,poly,8,475443.5357,6772416.765,310,1,BLUE
CREST310,poly,9,475437.817,6772421.341,310,1,BLUE
CREST310,poly,10,475416.3173,6772443.73,310,1,BLUE
CREST310,poly,11,475410.6587,6772452.356,310,1,BLUE
CREST310,poly,12,475408.2817,6772463.423,310,1,BLUE
CREST310,poly,13,475409.8997,6772473.611,310,1,BLUE
CREST310,poly,14,475440.6273,6772559.881,310,1,BLUE
CREST310,poly,15,475443.5721,6772566.488,310,1,BLUE
CREST310,poly,16,475447.8212,6772573.061,310,1,BLUE
CREST310,poly,17,475452.8862,6772578.718,310,1,BLUE
CREST310,poly,18,475475.9328,6772600.83,310,1,BLUE
CREST310,poly,19,475481.5214,6772605.422,310,1,BLUE
CREST310,poly,20,475488.2615,6772609.401,310,1,BLUE
CREST310,poly,21,475495.3218,6772612.196,310,1,BLUE
CREST310,poly,22,475570.623,6772635.612,310,1,BLUE
CREST310,poly,23,475588.1576,6772637.672,310,1,BLUE
CREST310,poly,24,475606.2267,6772633.018,310,1,BLUE
CREST310,poly,25,475620.5841,6772622.743,310,1,BLUE
CREST310,poly,26,475629.6853,6772613.265,310,1,BLUE
CREST310,poly,27,475634.1586,6772609.687,310,1,BLUE
CREST310,poly,28,475638.7602,6772607.67,310,1,BLUE
CREST310,poly,29,475644.4238,6772606.808,310,1,BLUE
CREST310,poly,30,475688.8747,6772605.907,310,1,BLUE
CREST310,poly,31,475694.5685,6772606.539,310,1,BLUE
CREST310,poly,32,475699.2481,6772608.367,310,1,BLUE
CREST310,poly,33,475703.8628,6772611.762,310,1,BLUE
CREST310,poly,34,475719.0136,6772626.311,310,1,BLUE
CREST310,poly,35,475729.1188,6772633.744,310,1,BLUE
CREST310,poly,36,475741.4602,6772638.565,310,1,BLUE
CREST310,poly,37,475753.9283,6772639.95,310,1,BLUE
CREST310,poly,38,475863.5878,6772637.728,310,1,BLUE
CREST310,poly,39,475875.9896,6772635.838,310,1,BLUE
CREST310,poly,40,475888.1255,6772630.521,310,1,BLUE
CREST310,poly,41,475897.9211,6772622.684,310,1,BLUE
CREST310,poly,42,475910.5691,6772609.513,310,1,BLUE
CREST310,poly,43,475918.0026,6772599.408,310,1,BLUE
CREST310,poly,44,475922.8239,6772587.066,310,1,BLUE
CREST310,poly,45,475924.2089,6772574.598,310,1,BLUE
CREST310,poly,46,475923.4191,6772535.635,310,1,BLUE
CREST310,poly,47,475916.2993,6772442.563,310,1,BLUE
CREST310,poly,48,475915.1547,6772439.843,310,1,BLUE
CREST310,poly,49,475901.7408,6772424.557,310,1,BLUE
CREST310,poly,50,475898.6652,6772421.052,310,1,BLUE
CREST310,poly,51,475882.1757,6772402.261,310,1,BLUE
CREST310,poly,52,475805.5806,6772463.401,310,1,BLUE
CREST310,poly,53,475788.0613,6772461.808,310,1,BLUE
CREST310,poly,54,475782.5133,6772461.705,310,1,BLUE
CREST310,poly,55,475776.8407,6772462.422,310,1,BLUE
CREST310,poly,56,475771.7103,6772463.841,310,1,BLUE
CREST310,poly,57,475747.8874,6772472.333,310,1,BLUE
CREST310,poly,58,475738.9063,6772474.482,310,1,BLUE
CREST310,poly,59,475730.4996,6772474.652,310,1,BLUE
CREST310,poly,60,475721.9235,6772472.992,310,1,BLUE
TOE290,poly,1,475626.8343,6772459.473,290,1,RED
TOE290,poly,2,475528.0621,6772428.752,290,1,RED
TOE290,poly,3,475523.3565,6772427.533,290,1,RED
TOE290,poly,4,475518.5474,6772426.826,290,1,RED
TOE290,poly,5,475513.4405,6772426.648,290,1,RED
TOE290,poly,6,475459.4447,6772427.743,290,1,RED
TOE290,poly,7,475455.1922,6772428.391,290,1,RED
TOE290,poly,8,475451.5347,6772429.993,290,1,RED
TOE290,poly,9,475448.1758,6772432.681,290,1,RED
TOE290,poly,10,475428.3541,6772453.323,290,1,RED
TOE290,poly,11,475425.0424,6772458.371,290,1,RED
TOE290,poly,12,475423.8669,6772463.844,290,1,RED
TOE290,poly,13,475424.8138,6772469.807,290,1,RED
TOE290,poly,14,475454.7203,6772553.853,290,1,RED
TOE290,poly,15,475457.0876,6772559.164,290,1,RED
TOE290,poly,16,475460.0482,6772563.744,290,1,RED
TOE290,poly,17,475463.6689,6772567.824,290,1,RED
TOE290,poly,18,475485.8423,6772589.136,290,1,RED
TOE290,poly,19,475490.3348,6772592.827,290,1,RED
TOE290,poly,20,475495.0312,6772595.6,290,1,RED
TOE290,poly,21,475500.0942,6772597.63,290,1,RED
TOE290,poly,22,475573.8198,6772620.556,290,1,RED
TOE290,poly,23,475587.105,6772622.117,290,1,RED
TOE290,poly,24,475599.6337,6772618.89,290,1,RED
TOE290,poly,25,475610.5117,6772611.105,290,1,RED
TOE290,poly,26,475619.3264,6772601.926,290,1,RED
TOE290,poly,27,475626.1597,6772596.459,290,1,RED
TOE290,poly,28,475634.4575,6772592.823,290,1,RED
TOE290,poly,29,475643.1088,6772591.505,290,1,RED
TOE290,poly,30,475689.5684,6772590.563,290,1,RED
TOE290,poly,31,475698.266,6772591.529,290,1,RED
TOE290,poly,32,475706.7044,6772594.826,290,1,RED
TOE290,poly,33,475713.7536,6772600.011,290,1,RED
TOE290,poly,34,475728.9044,6772614.56,290,1,RED
TOE290,poly,35,475736.5751,6772620.203,290,1,RED
TOE290,poly,36,475745.1577,6772623.556,290,1,RED
TOE290,poly,37,475754.622,6772624.607,290,1,RED
TOE290,poly,38,475862.2729,6772622.425,290,1,RED
TOE290,poly,39,475871.6869,6772620.991,290,1,RED
TOE290,poly,40,475880.1265,6772617.293,290,1,RED
TOE290,poly,41,475887.5623,6772611.344,290,1,RED
TOE290,poly,42,475898.8187,6772599.622,290,1,RED
TOE290,poly,43,475904.4613,6772591.951,290,1,RED
TOE290,poly,44,475907.8142,6772583.369,290,1,RED
TOE290,poly,45,475908.8656,6772573.904,290,1,RED
TOE290,poly,46,475908.1165,6772536.95,290,1,RED
TOE290,poly,47,475906.6825,6772527.536,290,1,RED
TOE290,poly,48,475902.9845,6772519.096,290,1,RED
TOE290,poly,49,475897.0356,6772511.66,290,1,RED
TOE290,poly,50,475860.7529,6772476.819,290,1,RED
TOE290,poly,51,475765.4749,6772519.041,290,1,RED
TOE290,poly,52,475748.8756,6772524.364,290,1,RED
TOE290,poly,53,475729.0313,6772526.271,290,1,RED
TOE290,poly,54,475712.7292,6772524.289,290,1,RED
TOE290,poly,55,475714.7188,6772499.369,290,1,RED
TOE290,poly,56,475708.7179,6772491.591,290,1,RED
TOE290,poly,57,475703.8105,6772486.42,290,1,RED
TOE290,poly,58,475697.9571,6772482.35,290,1,RED
TOE290,poly,59,475691.4004,6772479.551,290,1,RED
CREST320,poly,1,475634.551,6772434.656,320,1,BLUE
CREST320,poly,2,475534.7186,6772403.627,320,1,BLUE
CREST320,poly,3,475527.5928,6772401.883,320,1,BLUE
CREST320,poly,4,475520.0371,6772400.871,320,1,BLUE
CREST320,poly,5,475513.2322,6772400.658,320,1,BLUE
CREST320,poly,6,475457.2149,6772401.794,320,1,BLUE
CREST320,poly,7,475447.8959,6772403.213,320,1,BLUE
CREST320,poly,8,475437.9705,6772407.562,320,1,BLUE
CREST320,poly,9,475430.6098,6772413.451,320,1,BLUE
CREST320,poly,10,475407.9428,6772437.056,320,1,BLUE
CREST320,poly,11,475400.6512,6772448.171,320,1,BLUE
CREST320,poly,12,475397.4385,6772463.13,320,1,BLUE
CREST320,poly,13,475399.5235,6772476.259,320,1,BLUE
CREST320,poly,14,475430.7937,6772564.01,320,1,BLUE
CREST320,poly,15,475434.1688,6772571.583,320,1,BLUE
CREST320,poly,16,475439.3196,6772579.551,320,1,BLUE
CREST320,poly,17,475445.3397,6772586.255,320,1,BLUE
CREST320,poly,18,475468.9848,6772608.922,320,1,BLUE
CREST320,poly,19,475475.3894,6772614.185,320,1,BLUE
CREST320,poly,20,475483.56,6772619.008,320,1,BLUE
CREST320,poly,21,475491.9394,6772622.311,320,1,BLUE
CREST320,poly,22,475568.3988,6772646.087,320,1,BLUE
CREST320,poly,23,475588.8899,6772648.494,320,1,BLUE
CREST320,poly,24,475610.8137,6772642.848,320,1,BLUE
CREST320,poly,25,475627.592,6772630.84,320,1,BLUE
CREST320,poly,26,475636.8924,6772621.155,320,1,BLUE
CREST320,poly,27,475639.7239,6772618.89,320,1,BLUE
CREST320,poly,28,475641.7538,6772618,320,1,BLUE
CREST320,poly,29,475645.3386,6772617.454,320,1,BLUE
CREST320,poly,30,475688.3921,6772616.582,320,1,BLUE
CREST320,poly,31,475691.996,6772616.982,320,1,BLUE
CREST320,poly,32,475694.0604,6772617.788,320,1,BLUE
CREST320,poly,33,475696.9813,6772619.937,320,1,BLUE
CREST320,poly,34,475712.1321,6772634.486,320,1,BLUE
CREST320,poly,35,475723.9311,6772643.165,320,1,BLUE
CREST320,poly,36,475738.8877,6772649.008,320,1,BLUE
CREST320,poly,37,475753.4457,6772650.626,320,1,BLUE
CREST320,poly,38,475864.5027,6772648.374,320,1,BLUE
CREST320,poly,39,475878.9832,6772646.169,320,1,BLUE
CREST320,poly,40,475893.6907,6772639.724,320,1,BLUE
CREST320,poly,41,475905.1282,6772630.574,320,1,BLUE
CREST320,poly,42,475918.7443,6772616.394,320,1,BLUE
CREST320,poly,43,475927.4238,6772604.595,320,1,BLUE
CREST320,poly,44,475933.2668,6772589.639,320,1,BLUE
CREST320,poly,45,475934.884,6772575.081,320,1,BLUE
CREST320,poly,46,475934.457,6772554.272,320,1,BLUE
CREST320,poly,47,475935.0076,6772541.543,320,1,BLUE
CREST320,poly,48,475937.1723,6772528.987,320,1,BLUE
CREST320,poly,49,475940.916,6772516.808,320,1,BLUE
CREST320,poly,50,475986.1623,6772397.318,320,1,BLUE
CREST320,poly,51,475988.4303,6772384.967,320,1,BLUE
CREST320,poly,52,475986.1927,6772372.61,320,1,BLUE
CREST320,poly,53,475979.7375,6772361.838,320,1,BLUE
CREST320,poly,54,475973.8233,6772355.099,320,1,BLUE
CREST320,poly,55,475957.3337,6772336.308,320,1,BLUE
CREST320,poly,56,475879.1,6772398.756,320,1,BLUE
CREST320,poly,57,475802.2781,6772452.394,320,1,BLUE
CREST320,poly,58,475788.4757,6772451.151,320,1,BLUE
CREST320,poly,59,475781.9411,6772451.03,320,1,BLUE
CREST320,poly,60,475774.74,6772451.939,320,1,BLUE
CREST320,poly,61,475768.3349,6772453.724,320,1,BLUE
CREST320,poly,62,475745.0925,6772462.038,320,1,BLUE
CREST320,poly,63,475737.5424,6772463.844,320,1,BLUE
CREST320,poly,64,475731.4148,6772463.968,320,1,BLUE
CREST320,poly,65,475724.7734,6772462.712,320,1,BLUE
RAMP320,poly,1,475957.3338,6772336.308,320,1,LIMEGREEN
RAMP320,poly,2,475973.8233,6772355.099,320,1,LIMEGREEN
RAMP320,poly,3,475898.6652,6772421.052,310,1,LIMEGREEN
RAMP320,poly,4,475882.1757,6772402.261,310,1,LIMEGREEN
RAMP290,poly,1,475708.4652,6772523.574,290,1,LIMEGREEN
RAMP290,poly,2,475611.6443,6772498.559,280,1,LIMEGREEN
RAMP290,poly,3,475617.8979,6772474.354,280,1,LIMEGREEN
RAMP290,poly,4,475714.7188,6772499.369,290,1,LIMEGREEN
RAMP300,poly,1,475807.0176,6772468.214,300,1,LIMEGREEN
RAMP300,poly,2,475754.8256,6772493.973,294.138191,1,LIMEGREEN
RAMP300,poly,3,475742.4895,6772498.499,292.814795,1,LIMEGREEN
RAMP300,poly,4,475728.3174,6772500.454,291.373936,1,LIMEGREEN
RAMP300,poly,5,475714.7188,6772499.369,290,1,LIMEGREEN
RAMP300,poly,6,475712.7293,6772524.289,290,1,LIMEGREEN
RAMP300,poly,7,475729.0398,6772525.591,291.450722,1,LIMEGREEN
RAMP300,poly,8,475748.5733,6772522.896,293.198999,1,LIMEGREEN
RAMP300,poly,9,475764.6911,6772516.983,294.721175,1,LIMEGREEN
RAMP300,poly,10,475818.0818,6772490.633,300,1,LIMEGREEN
RAMP280,poly,1,475512.567,6772484.557,270,1,LIMEGREEN
RAMP280,poly,2,475611.6443,6772498.559,280,1,LIMEGREEN
RAMP280,poly,3,475614.6026,6772473.887,280,1,LIMEGREEN
RAMP280,poly,4,475516.0556,6772459.928,270,1,LIMEGREEN
TOE270,poly,1,475512.567,6772484.557,270,1,RED
TOE270,poly,2,475516.0556,6772459.928,270,1,RED
TOE270,poly,3,475467.2643,6772460.917,270,1,RED
TOE270,poly,4,475459.7925,6772468.698,270,1,RED
TOE270,poly,5,475486.3864,6772543.435,270,1,RED
TOE270,poly,6,475509.5062,6772565.656,270,1,RED
TOE270,poly,7,475580.7711,6772587.817,270,1,RED
TOE270,poly,8,475584.8161,6772588.292,270,1,RED
TOE270,poly,9,475585.2975,6772588.168,270,1,RED
TOE270,poly,10,475588.6095,6772585.798,270,1,RED
TOE270,poly,11,475596.8014,6772577.267,270,1,RED
TOE270,poly,12,475608.7663,6772567.695,270,1,RED
TOE270,poly,13,475621.4221,6772562.15,270,1,RED
TOE270,poly,14,475615.6808,6772504.064,270,1,RED
CREST280,poly,1,475611.6443,6772498.559,280,1,BLUE
CREST280,poly,2,475614.6026,6772473.887,280,1,BLUE
CREST280,poly,3,475516.7484,6772455.25,280,1,BLUE
CREST280,poly,4,475465.2387,6772456.295,280,1,BLUE
CREST280,poly,5,475454.4333,6772467.547,280,1,BLUE
CREST280,poly,6,475482.362,6772546.035,280,1,BLUE
CREST280,poly,7,475507.0693,6772569.782,280,1,BLUE
CREST280,poly,8,475579.7985,6772592.398,280,1,BLUE
CREST280,poly,9,475585.1363,6772593.025,280,1,BLUE
CREST280,poly,10,475587.3034,6772592.467,280,1,BLUE
CREST280,poly,11,475591.6741,6772589.339,280,1,BLUE
CREST280,poly,12,475599.9532,6772580.718,280,1,BLUE
CREST280,poly,13,475611.2001,6772571.72,280,1,BLUE
CREST280,poly,14,475626.4105,6772565.055,280,1,BLUE
CREST280,poly,15,475619.794,6772501.075,280,1,BLUE
CREST290,poly,1,475623.2707,6772470.932,290,1,BLUE
CREST290,poly,2,475519.1147,6772438.536,290,1,BLUE
CREST290,poly,3,475458.0004,6772439.775,290,1,BLUE
CREST290,poly,4,475435.2827,6772463.433,290,1,BLUE
CREST290,poly,5,475467.981,6772555.325,290,1,BLUE
CREST290,poly,6,475498.3615,6772584.524,290,1,BLUE
CREST290,poly,7,475576.3228,6772608.767,290,1,BLUE
CREST290,poly,8,475586.2808,6772609.937,290,1,BLUE
CREST290,poly,9,475594.4715,6772607.828,290,1,BLUE
CREST290,poly,10,475602.6252,6772601.993,290,1,BLUE
CREST290,poly,11,475611.2156,6772593.047,290,1,BLUE
CREST290,poly,12,475619.8967,6772586.101,290,1,BLUE
CREST290,poly,13,475631.0886,6772581.198,290,1,BLUE
CREST290,poly,14,475642.0793,6772579.523,290,1,BLUE
CREST290,poly,15,475690.1116,6772578.55,290,1,BLUE
CREST290,poly,16,475701.1611,6772579.777,290,1,BLUE
CREST290,poly,17,475712.5425,6772584.223,290,1,BLUE
CREST290,poly,18,475721.4979,6772590.811,290,1,BLUE
CREST290,poly,19,475736.6487,6772605.36,290,1,BLUE
CREST290,poly,20,475742.4132,6772609.6,290,1,BLUE
CREST290,poly,21,475748.0527,6772611.804,290,1,BLUE
CREST290,poly,22,475755.1652,6772612.594,290,1,BLUE
CREST290,poly,23,475861.2434,6772610.443,290,1,BLUE
CREST290,poly,24,475868.318,6772609.366,290,1,BLUE
CREST290,poly,25,475873.8636,6772606.936,290,1,BLUE
CREST290,poly,26,475879.4515,6772602.465,290,1,BLUE
CREST290,poly,27,475889.6184,6772591.878,290,1,BLUE
CREST290,poly,28,475893.8589,6772586.113,290,1,BLUE
CREST290,poly,29,475896.062,6772580.474,290,1,BLUE
CREST290,poly,30,475896.8521,6772573.361,290,1,BLUE
CREST290,poly,31,475895.9168,6772527.223,290,1,BLUE
CREST290,poly,32,475853.5746,6772486.563,290,1,BLUE
CREST290,poly,33,475767.6124,6772524.657,290,1,BLUE
CREST290,poly,34,475749.6869,6772528.305,290,1,BLUE
CREST290,poly,35,475729.006,6772528.283,290,1,BLUE
CREST290,poly,36,475712.7293,6772524.289,290,1,BLUE
CREST290,poly,37,475708.4652,6772523.574,290,1,BLUE
CREST290,poly,38,475714.7188,6772499.369,290,1,BLUE
TOE280,poly,1,475617.9482,6772474.16,280,1,RED
TOE280,poly,2,475518.4525,6772443.213,280,1,RED
TOE280,poly,3,475460.026,6772444.398,280,1,RED
TOE280,poly,4,475440.6419,6772464.584,280,1,RED
TOE280,poly,5,475472.0054,6772552.725,280,1,RED
TOE280,poly,6,475500.7983,6772580.399,280,1,RED
TOE280,poly,7,475577.2955,6772604.186,280,1,RED
TOE280,poly,8,475585.9605,6772605.205,280,1,RED
TOE280,poly,9,475592.4656,6772603.529,280,1,RED
TOE280,poly,10,475599.5606,6772598.452,280,1,RED
TOE280,poly,11,475608.0639,6772589.596,280,1,RED
TOE280,poly,12,475617.463,6772582.077,280,1,RED
TOE280,poly,13,475629.7795,6772576.68,280,1,RED
TOE280,poly,14,475641.6792,6772574.867,280,1,RED
TOE280,poly,15,475690.3226,6772573.881,280,1,RED
TOE280,poly,16,475702.2861,6772575.21,280,1,RED
TOE280,poly,17,475714.8111,6772580.103,280,1,RED
TOE280,poly,18,475724.5072,6772587.236,280,1,RED
TOE280,poly,19,475739.658,6772601.785,280,1,RED
TOE280,poly,20,475744.6818,6772605.48,280,1,RED
TOE280,poly,21,475749.1777,6772607.237,280,1,RED
TOE280,poly,22,475755.3762,6772607.925,280,1,RED
TOE280,poly,23,475860.8433,6772605.787,280,1,RED
TOE280,poly,24,475867.0088,6772604.848,280,1,RED
TOE280,poly,25,475871.4299,6772602.911,280,1,RED
TOE280,poly,26,475876.2998,6772599.015,280,1,RED
TOE280,poly,27,475886.0433,6772588.868,280,1,RED
TOE280,poly,28,475889.7388,6772583.844,280,1,RED
TOE280,poly,29,475891.4952,6772579.349,280,1,RED
TOE280,poly,30,475892.1838,6772573.15,280,1,RED
TOE280,poly,31,475891.2939,6772529.248,280,1,RED
TOE280,poly,32,475853.6444,6772493.095,280,1,RED
TOE280,poly,33,475852.6031,6772492.095,280,1,RED
TOE280,poly,34,475769.0354,6772529.098,280,1,RED
TOE280,poly,35,475751.1099,6772532.745,280,1,RED
TOE280,poly,36,475730.4288,6772532.724,280,1,RED
TOE280,poly,37,475702.6782,6772527.331,280,1,RED
TOE280,poly,38,475611.6443,6772498.559,280,1,RED
RAMP310,poly,1,475882.1757,6772402.261,310,1,LIMEGREEN
RAMP310,poly,2,475898.6652,6772421.052,310,1,LIMEGREEN
RAMP310,poly,3,475823.5071,6772487.005,300,1,LIMEGREEN
RAMP310,poly,4,475807.0176,6772468.214,300,1,LIMEGREEN
TOE310,poly,1,475633.1669,6772439.109,310,1,RED
TOE310,poly,2,475533.6102,6772408.157,310,1,RED
TOE310,poly,3,475526.9737,6772406.505,310,1,RED
TOE310,poly,4,475519.8911,6772405.532,310,1,RED
TOE310,poly,5,475513.3267,6772405.32,310,1,RED
TOE310,poly,6,475457.615,6772406.45,310,1,RED
TOE310,poly,7,475449.205,6772407.731,310,1,RED
TOE310,poly,8,475440.4042,6772411.587,310,1,RED
TOE310,poly,9,475433.7616,6772416.901,310,1,RED
TOE310,poly,10,475411.605,6772439.975,310,1,RED
TOE310,poly,11,475405.0276,6772450.001,310,1,RED
TOE310,poly,12,475402.1804,6772463.258,310,1,RED
TOE310,poly,13,475404.0611,6772475.101,310,1,RED
TOE310,poly,14,475435.0528,6772562.112,310,1,RED
TOE310,poly,15,475438.281,6772569.355,310,1,RED
TOE310,poly,16,475443.0355,6772576.71,310,1,RED
TOE310,poly,17,475448.5666,6772582.889,310,1,RED
TOE310,poly,18,475471.9453,6772605.319,310,1,RED
TOE310,poly,19,475478.071,6772610.353,310,1,RED
TOE310,poly,20,475485.6131,6772614.805,310,1,RED
TOE310,poly,21,475493.324,6772617.858,310,1,RED
TOE310,poly,22,475569.3715,6772641.506,310,1,RED
TOE310,poly,23,475588.5697,6772643.762,310,1,RED
TOE310,poly,24,475608.8077,6772638.549,310,1,RED
TOE310,poly,25,475624.5274,6772627.299,310,1,RED
TOE310,poly,26,475633.7406,6772617.705,310,1,RED
TOE310,poly,27,475637.2901,6772614.865,310,1,RED
TOE310,poly,28,475640.4447,6772613.483,310,1,RED
